"Participant","Dataset","Illusion_Type","Block","Trial","Illusion_Difference","Illusion_Strength","ISI","Error","RT","Response"
"IllusionGamePCS_S497","IllusionGamePCS","VerticalHorizontal","A",23,-0.20298,4.5,0.807,0,0.669,"right"
"IllusionGamePCS_S497","IllusionGamePCS","VerticalHorizontal","A",24,-0.12339,-22.5,0.927,0,1.057,"right"
"IllusionGamePCS_S497","IllusionGamePCS","VerticalHorizontal","A",25,-0.3,13.5,0.967,0,0.806,"right"
"IllusionGamePCS_S497","IllusionGamePCS","VerticalHorizontal","A",26,0.0581,22.5,0.624,0,1.549,"left"
"IllusionGamePCS_S497","IllusionGamePCS","VerticalHorizontal","A",27,-0.12339,-4.5,0.615,0,1.173,"right"
"IllusionGamePCS_S497","IllusionGamePCS","VerticalHorizontal","A",28,0.12339,-22.5,1.035,0,0.565,"left"
"IllusionGamePCS_S497","IllusionGamePCS","VerticalHorizontal","A",29,-0.0581,40.5,0.938,1,1.002,"left"
"IllusionGamePCS_S497","IllusionGamePCS","VerticalHorizontal","A",30,-0.12339,13.5,0.733,0,0.724,"right"
"IllusionGamePCS_S497","IllusionGamePCS","VerticalHorizontal","A",31,0.20298,-31.5,1.065,0,0.565,"left"
"IllusionGamePCS_S497","IllusionGamePCS","VerticalHorizontal","A",32,-0.0581,-22.5,0.947,0,0.634,"right"
"IllusionGamePCS_S497","IllusionGamePCS","VerticalHorizontal","A",33,-0.3,-40.5,0.96,0,0.492,"right"
"IllusionGamePCS_S497","IllusionGamePCS","VerticalHorizontal","A",34,0.0581,40.5,0.954,1,2.342,"right"
"IllusionGamePCS_S497","IllusionGamePCS","VerticalHorizontal","A",35,0.20298,31.5,1.096,0,1.577,"left"
"IllusionGamePCS_S497","IllusionGamePCS","VerticalHorizontal","A",36,0.0581,-31.5,1.099,0,0.973,"left"
"IllusionGamePCS_S497","IllusionGamePCS","VerticalHorizontal","A",37,-0.0581,31.5,0.93,0,1.245,"right"
"IllusionGamePCS_S497","IllusionGamePCS","VerticalHorizontal","A",38,0.3,40.5,0.682,0,1.162,"left"
"IllusionGamePCS_S497","IllusionGamePCS","VerticalHorizontal","A",39,0.0581,-22.5,1.012,0,1.269,"left"
"IllusionGamePCS_S497","IllusionGamePCS","VerticalHorizontal","A",40,-0.0581,-13.5,0.921,0,0.87,"right"
"IllusionGamePCS_S497","IllusionGamePCS","VerticalHorizontal","A",41,0.12339,-13.5,0.703,0,1.268,"left"
"IllusionGamePCS_S497","IllusionGamePCS","VerticalHorizontal","A",42,0.3,22.5,0.603,0,0.889,"left"
"IllusionGamePCS_S497","IllusionGamePCS","VerticalHorizontal","A",43,0.20298,-13.5,0.611,0,1.129,"left"
"IllusionGamePCS_S497","IllusionGamePCS","VerticalHorizontal","A",44,0.20298,22.5,1.059,1,2.073,"right"
"IllusionGamePCS_S497","IllusionGamePCS","VerticalHorizontal","A",45,0.12339,-31.5,0.939,0,0.543,"left"
"IllusionGamePCS_S497","IllusionGamePCS","VerticalHorizontal","A",46,-0.3,31.5,0.996,0,0.838,"right"
"IllusionGamePCS_S497","IllusionGamePCS","VerticalHorizontal","A",47,-0.20298,13.5,0.926,0,0.876,"right"
"IllusionGamePCS_S497","IllusionGamePCS","VerticalHorizontal","A",48,0.3,31.5,0.984,0,0.918,"left"
"IllusionGamePCS_S497","IllusionGamePCS","VerticalHorizontal","A",49,0.12339,40.5,0.836,1,0.94,"right"
"IllusionGamePCS_S497","IllusionGamePCS","VerticalHorizontal","A",50,0.3,13.5,0.721,0,0.829,"left"
"IllusionGamePCS_S497","IllusionGamePCS","VerticalHorizontal","A",51,0.0581,-40.5,1.01,0,0.982,"left"
"IllusionGamePCS_S497","IllusionGamePCS","VerticalHorizontal","A",52,0.3,-40.5,0.771,0,0.709,"left"
"IllusionGamePCS_S497","IllusionGamePCS","VerticalHorizontal","A",53,0.12339,-4.5,1.021,0,1.36,"left"
"IllusionGamePCS_S497","IllusionGamePCS","VerticalHorizontal","A",54,-0.0581,4.5,1.06,0,0.698,"right"
"IllusionGamePCS_S497","IllusionGamePCS","VerticalHorizontal","A",55,0.20298,4.5,0.764,0,0.905,"left"
"IllusionGamePCS_S497","IllusionGamePCS","VerticalHorizontal","A",56,-0.20298,40.5,0.864,0,1.509,"right"
"IllusionGamePCS_S497","IllusionGamePCS","VerticalHorizontal","A",57,-0.0581,13.5,0.607,0,0.896,"right"
"IllusionGamePCS_S497","IllusionGamePCS","VerticalHorizontal","A",58,-0.20298,-13.5,0.828,0,0.7,"right"
"IllusionGamePCS_S497","IllusionGamePCS","VerticalHorizontal","A",59,-0.3,40.5,0.632,0,0.964,"right"
"IllusionGamePCS_S497","IllusionGamePCS","VerticalHorizontal","A",60,-0.12339,22.5,0.867,0,1.27,"right"
"IllusionGamePCS_S497","IllusionGamePCS","VerticalHorizontal","A",61,0.12339,22.5,0.633,0,0.985,"left"
"IllusionGamePCS_S497","IllusionGamePCS","VerticalHorizontal","A",62,0.3,-4.5,0.72,0,0.643,"left"
"IllusionGamePCS_S497","IllusionGamePCS","VerticalHorizontal","A",63,0.0581,13.5,1.021,0,1.108,"left"
"IllusionGamePCS_S497","IllusionGamePCS","VerticalHorizontal","A",64,-0.12339,40.5,0.654,0,1.234,"right"
"IllusionGamePCS_S497","IllusionGamePCS","VerticalHorizontal","A",65,0.12339,-40.5,0.985,0,0.567,"left"
"IllusionGamePCS_S497","IllusionGamePCS","VerticalHorizontal","A",66,-0.20298,22.5,0.715,0,0.682,"right"
"IllusionGamePCS_S497","IllusionGamePCS","VerticalHorizontal","A",67,0.3,-31.5,0.77,0,0.585,"left"
"IllusionGamePCS_S497","IllusionGamePCS","VerticalHorizontal","A",68,-0.0581,22.5,0.858,0,1.274,"right"
"IllusionGamePCS_S497","IllusionGamePCS","VerticalHorizontal","A",69,-0.20298,-22.5,0.743,0,0.685,"right"
"IllusionGamePCS_S497","IllusionGamePCS","VerticalHorizontal","A",70,-0.3,4.5,0.891,0,0.64,"right"
"IllusionGamePCS_S497","IllusionGamePCS","VerticalHorizontal","A",71,0.20298,13.5,0.948,0,0.631,"left"
"IllusionGamePCS_S497","IllusionGamePCS","VerticalHorizontal","A",72,-0.3,-22.5,0.838,0,0.499,"right"
"IllusionGamePCS_S497","IllusionGamePCS","VerticalHorizontal","A",73,-0.0581,-31.5,0.75,0,0.637,"right"
"IllusionGamePCS_S497","IllusionGamePCS","VerticalHorizontal","A",74,-0.3,-31.5,0.666,0,0.507,"right"
"IllusionGamePCS_S497","IllusionGamePCS","VerticalHorizontal","A",75,-0.12339,4.5,1.093,0,0.782,"right"
"IllusionGamePCS_S497","IllusionGamePCS","VerticalHorizontal","A",76,0.0581,-4.5,0.934,0,1.021,"left"
"IllusionGamePCS_S497","IllusionGamePCS","VerticalHorizontal","A",77,-0.3,-13.5,0.625,0,0.542,"right"
"IllusionGamePCS_S497","IllusionGamePCS","VerticalHorizontal","A",78,0.20298,-4.5,0.938,0,0.736,"left"
"IllusionGamePCS_S497","IllusionGamePCS","VerticalHorizontal","A",79,-0.3,-4.5,0.874,0,0.478,"right"
"IllusionGamePCS_S497","IllusionGamePCS","VerticalHorizontal","A",80,0.12339,13.5,0.781,1,1.128,"right"
"IllusionGamePCS_S497","IllusionGamePCS","MullerLyer","B",1,0.24183,-30,0.779,0,0.835,"up"
"IllusionGamePCS_S497","IllusionGamePCS","MullerLyer","B",2,-0.1337,12,0.638,0,1.679,"down"
"IllusionGamePCS_S497","IllusionGamePCS","MullerLyer","B",3,0.1337,-6,0.771,0,0.925,"up"
"IllusionGamePCS_S497","IllusionGamePCS","MullerLyer","B",4,-0.24183,-6,0.748,0,1.626,"down"
"IllusionGamePCS_S497","IllusionGamePCS","MullerLyer","B",5,0.24183,-6,0.707,0,0.983,"up"
"IllusionGamePCS_S497","IllusionGamePCS","MullerLyer","B",6,0.1337,-18,1.015,0,1.271,"up"
"IllusionGamePCS_S497","IllusionGamePCS","MullerLyer","B",7,0.24183,-18,0.603,0,1.261,"up"
"IllusionGamePCS_S497","IllusionGamePCS","MullerLyer","B",8,0.24183,6,0.982,0,1.085,"up"
"IllusionGamePCS_S497","IllusionGamePCS","MullerLyer","B",9,0.37364,-12,0.893,0,1.184,"up"
"IllusionGamePCS_S497","IllusionGamePCS","MullerLyer","B",10,-0.37364,-30,1.079,0,0.739,"down"
"IllusionGamePCS_S497","IllusionGamePCS","MullerLyer","B",11,0.24183,-12,1.029,0,0.769,"up"
"IllusionGamePCS_S497","IllusionGamePCS","MullerLyer","B",12,0.1337,24,0.711,0,1.677,"up"
"IllusionGamePCS_S497","IllusionGamePCS","MullerLyer","B",13,-0.37364,-24,1.037,0,1.14,"down"
"IllusionGamePCS_S497","IllusionGamePCS","MullerLyer","B",14,0.37364,18,0.724,0,1.011,"up"
"IllusionGamePCS_S497","IllusionGamePCS","MullerLyer","B",15,-0.1337,-24,0.922,0,1.301,"down"
"IllusionGamePCS_S497","IllusionGamePCS","MullerLyer","B",16,-0.1337,24,0.881,0,2.531,"down"
"IllusionGamePCS_S497","IllusionGamePCS","MullerLyer","B",17,0.24183,24,0.964,0,1.905,"up"
"IllusionGamePCS_S497","IllusionGamePCS","MullerLyer","B",18,-0.24183,18,0.678,0,1.49,"down"
"IllusionGamePCS_S497","IllusionGamePCS","MullerLyer","B",19,0.37364,-6,1.054,0,1.034,"up"
"IllusionGamePCS_S497","IllusionGamePCS","MullerLyer","B",20,0.045,30,0.898,1,1.545,"down"
"IllusionGamePCS_S497","IllusionGamePCS","MullerLyer","B",21,-0.37364,-18,1,0,0.952,"down"
"IllusionGamePCS_S497","IllusionGamePCS","MullerLyer","B",22,-0.045,24,0.773,0,2.313,"down"
"IllusionGamePCS_S497","IllusionGamePCS","MullerLyer","B",23,-0.045,-6,0.709,0,1.612,"down"
"IllusionGamePCS_S497","IllusionGamePCS","MullerLyer","B",24,0.37364,-18,0.699,0,0.676,"up"
"IllusionGamePCS_S497","IllusionGamePCS","MullerLyer","B",25,0.045,24,0.8,1,1.15,"down"
"IllusionGamePCS_S497","IllusionGamePCS","MullerLyer","B",26,0.37364,-30,1.036,0,0.628,"up"
"IllusionGamePCS_S497","IllusionGamePCS","MullerLyer","B",27,0.045,-6,1.097,0,1.741,"up"
"IllusionGamePCS_S497","IllusionGamePCS","MullerLyer","B",28,0.1337,12,0.678,0,1.095,"up"
"IllusionGamePCS_S497","IllusionGamePCS","MullerLyer","B",29,-0.045,-12,0.695,0,1.303,"down"
"IllusionGamePCS_S497","IllusionGamePCS","MullerLyer","B",30,-0.24183,6,0.788,0,1.062,"down"
"IllusionGamePCS_S497","IllusionGamePCS","MullerLyer","B",31,-0.045,6,0.679,1,1.123,"up"
"IllusionGamePCS_S497","IllusionGamePCS","MullerLyer","B",32,-0.1337,-18,1.003,0,1.01,"down"
"IllusionGamePCS_S497","IllusionGamePCS","MullerLyer","B",33,0.37364,-24,0.925,0,0.635,"up"
"IllusionGamePCS_S497","IllusionGamePCS","MullerLyer","B",34,-0.37364,-12,1.058,0,0.83,"down"
"IllusionGamePCS_S497","IllusionGamePCS","MullerLyer","B",35,-0.24183,-18,0.911,0,0.881,"down"
"IllusionGamePCS_S497","IllusionGamePCS","MullerLyer","B",36,0.1337,-24,0.629,0,1.019,"up"
"IllusionGamePCS_S497","IllusionGamePCS","MullerLyer","B",37,-0.37364,6,1.029,0,1.003,"down"
"IllusionGamePCS_S497","IllusionGamePCS","MullerLyer","B",38,0.1337,-12,0.931,0,0.97,"up"
"IllusionGamePCS_S497","IllusionGamePCS","MullerLyer","B",39,-0.24183,30,0.93,0,1.629,"down"
"IllusionGamePCS_S497","IllusionGamePCS","MullerLyer","B",40,0.045,-12,0.606,0,0.996,"up"
"IllusionGamePCS_S497","IllusionGamePCS","MullerLyer","B",41,0.1337,18,0.863,0,1.982,"up"
"IllusionGamePCS_S497","IllusionGamePCS","MullerLyer","B",42,-0.045,30,0.919,1,1.136,"up"
"IllusionGamePCS_S497","IllusionGamePCS","MullerLyer","B",43,0.045,12,0.647,1,2.005,"down"
"IllusionGamePCS_S497","IllusionGamePCS","MullerLyer","B",44,-0.045,18,0.636,1,0.917,"up"
"IllusionGamePCS_S497","IllusionGamePCS","MullerLyer","B",45,-0.24183,24,0.695,0,1.214,"down"
"IllusionGamePCS_S497","IllusionGamePCS","MullerLyer","B",46,-0.24183,-12,0.907,0,0.834,"down"
"IllusionGamePCS_S497","IllusionGamePCS","MullerLyer","B",47,-0.24183,-24,0.845,0,0.636,"down"
"IllusionGamePCS_S497","IllusionGamePCS","MullerLyer","B",48,-0.24183,12,0.657,0,0.971,"down"
"IllusionGamePCS_S497","IllusionGamePCS","MullerLyer","B",49,0.37364,30,0.771,0,0.986,"up"
"IllusionGamePCS_S497","IllusionGamePCS","MullerLyer","B",50,-0.24183,-30,0.712,0,1.388,"down"
"IllusionGamePCS_S497","IllusionGamePCS","MullerLyer","B",51,0.045,-24,0.965,0,1.449,"up"
"IllusionGamePCS_S497","IllusionGamePCS","MullerLyer","B",52,0.1337,6,0.893,0,1.055,"up"
"IllusionGamePCS_S497","IllusionGamePCS","MullerLyer","B",53,0.1337,-30,1.094,0,0.658,"up"
"IllusionGamePCS_S497","IllusionGamePCS","MullerLyer","B",54,0.24183,30,0.766,0,1.663,"up"
"IllusionGamePCS_S497","IllusionGamePCS","MullerLyer","B",55,-0.37364,24,0.969,0,1.24,"down"
"IllusionGamePCS_S497","IllusionGamePCS","MullerLyer","B",56,-0.37364,-6,0.759,0,0.586,"down"
"IllusionGamePCS_S497","IllusionGamePCS","MullerLyer","B",57,-0.1337,-6,0.94,0,0.719,"down"
"IllusionGamePCS_S497","IllusionGamePCS","MullerLyer","B",58,-0.1337,-12,0.895,0,0.562,"down"
"IllusionGamePCS_S497","IllusionGamePCS","MullerLyer","B",59,-0.045,-30,0.897,0,0.595,"down"
"IllusionGamePCS_S497","IllusionGamePCS","MullerLyer","B",60,0.37364,12,1.089,0,0.784,"up"
"IllusionGamePCS_S497","IllusionGamePCS","MullerLyer","B",61,-0.1337,-30,1,0,0.569,"down"
"IllusionGamePCS_S497","IllusionGamePCS","MullerLyer","B",62,-0.37364,30,0.609,0,0.867,"down"
"IllusionGamePCS_S497","IllusionGamePCS","MullerLyer","B",63,-0.1337,18,0.636,1,1.121,"up"
"IllusionGamePCS_S497","IllusionGamePCS","MullerLyer","B",64,0.045,-30,1.034,0,1.005,"up"
"IllusionGamePCS_S497","IllusionGamePCS","MullerLyer","B",65,-0.1337,6,0.947,0,1.004,"down"
"IllusionGamePCS_S497","IllusionGamePCS","MullerLyer","B",66,0.045,18,0.943,1,0.596,"down"
"IllusionGamePCS_S497","IllusionGamePCS","MullerLyer","B",67,0.37364,6,0.812,0,0.907,"up"
"IllusionGamePCS_S497","IllusionGamePCS","MullerLyer","B",68,-0.045,12,1.096,1,1.007,"up"
"IllusionGamePCS_S497","IllusionGamePCS","MullerLyer","B",69,-0.045,-18,1.049,0,0.804,"down"
"IllusionGamePCS_S497","IllusionGamePCS","MullerLyer","B",70,-0.045,-24,0.639,0,0.617,"down"
"IllusionGamePCS_S497","IllusionGamePCS","MullerLyer","B",71,-0.1337,30,0.676,0,1.733,"down"
"IllusionGamePCS_S497","IllusionGamePCS","MullerLyer","B",72,-0.37364,12,1.003,0,0.736,"down"
"IllusionGamePCS_S497","IllusionGamePCS","MullerLyer","B",73,-0.37364,18,0.944,0,0.851,"down"
"IllusionGamePCS_S497","IllusionGamePCS","MullerLyer","B",74,0.045,-18,0.923,0,1.014,"up"
"IllusionGamePCS_S497","IllusionGamePCS","MullerLyer","B",75,0.24183,12,0.89,0,0.947,"up"
"IllusionGamePCS_S497","IllusionGamePCS","MullerLyer","B",76,0.24183,-24,0.866,0,0.591,"up"
"IllusionGamePCS_S497","IllusionGamePCS","MullerLyer","B",77,0.24183,18,0.64,0,1.435,"up"
"IllusionGamePCS_S497","IllusionGamePCS","MullerLyer","B",78,0.1337,30,0.845,0,2.225,"up"
"IllusionGamePCS_S497","IllusionGamePCS","MullerLyer","B",79,0.37364,24,0.895,0,0.946,"up"
"IllusionGamePCS_S497","IllusionGamePCS","MullerLyer","B",80,0.045,6,0.996,0,2.088,"up"
"IllusionGamePCS_S497","IllusionGamePCS","Ebbinghaus","B",1,-0.2687,1.5,1.087,1,0.922,"left"
"IllusionGamePCS_S497","IllusionGamePCS","Ebbinghaus","B",2,-0.05,1.5,1.074,1,0.859,"left"
"IllusionGamePCS_S497","IllusionGamePCS","Ebbinghaus","B",3,-0.05,1.2,0.672,1,0.781,"left"
"IllusionGamePCS_S497","IllusionGamePCS","Ebbinghaus","B",4,0.14856,0.6,1.071,1,0.857,"right"
"IllusionGamePCS_S497","IllusionGamePCS","Ebbinghaus","B",5,0.05,-0.6,0.715,0,0.929,"left"
"IllusionGamePCS_S497","IllusionGamePCS","Ebbinghaus","B",6,0.05,-0.9,0.823,0,0.756,"left"
"IllusionGamePCS_S497","IllusionGamePCS","Ebbinghaus","B",7,-0.41515,-1.2,0.727,0,0.626,"right"
"IllusionGamePCS_S497","IllusionGamePCS","Ebbinghaus","B",8,0.2687,1.5,0.89,1,0.729,"right"
"IllusionGamePCS_S497","IllusionGamePCS","Ebbinghaus","B",9,-0.05,0.9,1.05,1,0.894,"left"
"IllusionGamePCS_S497","IllusionGamePCS","Ebbinghaus","B",10,-0.41515,0.9,0.754,0,0.812,"right"
"IllusionGamePCS_S497","IllusionGamePCS","Ebbinghaus","B",11,-0.2687,0.3,0.745,0,1.032,"right"
"IllusionGamePCS_S497","IllusionGamePCS","Ebbinghaus","B",12,-0.41515,1.2,0.902,0,0.832,"right"
"IllusionGamePCS_S497","IllusionGamePCS","Ebbinghaus","B",13,0.05,-0.3,0.917,0,1.052,"left"
"IllusionGamePCS_S497","IllusionGamePCS","Ebbinghaus","B",14,0.2687,-0.3,0.767,0,0.984,"left"
"IllusionGamePCS_S497","IllusionGamePCS","Ebbinghaus","B",15,-0.05,-0.9,0.819,0,0.677,"right"
"IllusionGamePCS_S497","IllusionGamePCS","Ebbinghaus","B",16,-0.05,-1.2,0.851,0,0.708,"right"
"IllusionGamePCS_S497","IllusionGamePCS","Ebbinghaus","B",17,0.14856,0.9,0.974,0,0.664,"left"
"IllusionGamePCS_S497","IllusionGamePCS","Ebbinghaus","B",18,-0.2687,-1.5,0.7,0,0.742,"right"
"IllusionGamePCS_S497","IllusionGamePCS","Ebbinghaus","B",19,-0.14856,0.3,0.719,0,0.782,"right"
"IllusionGamePCS_S497","IllusionGamePCS","Ebbinghaus","B",20,0.2687,-1.5,1.064,0,0.619,"left"
"IllusionGamePCS_S497","IllusionGamePCS","Ebbinghaus","B",21,-0.2687,-0.9,0.981,0,0.552,"right"
"IllusionGamePCS_S497","IllusionGamePCS","Ebbinghaus","B",22,-0.05,0.6,0.743,1,0.71,"left"
"IllusionGamePCS_S497","IllusionGamePCS","Ebbinghaus","B",23,-0.2687,-1.2,1.048,0,0.537,"right"
"IllusionGamePCS_S497","IllusionGamePCS","Ebbinghaus","B",24,-0.41515,-0.6,0.911,0,0.599,"right"
"IllusionGamePCS_S497","IllusionGamePCS","Ebbinghaus","B",25,0.2687,-1.2,0.737,0,0.652,"left"
"IllusionGamePCS_S497","IllusionGamePCS","Ebbinghaus","B",26,-0.05,0.3,0.987,0,0.562,"right"
"IllusionGamePCS_S497","IllusionGamePCS","Ebbinghaus","B",27,0.14856,-1.2,0.833,0,0.584,"left"
"IllusionGamePCS_S497","IllusionGamePCS","Ebbinghaus","B",28,0.2687,0.3,0.928,0,0.545,"left"
"IllusionGamePCS_S497","IllusionGamePCS","Ebbinghaus","B",29,0.05,0.3,0.828,0,0.838,"left"
"IllusionGamePCS_S497","IllusionGamePCS","Ebbinghaus","B",30,-0.2687,-0.3,0.69,0,0.629,"right"
"IllusionGamePCS_S497","IllusionGamePCS","Ebbinghaus","B",31,0.05,0.6,0.649,1,0.871,"right"
"IllusionGamePCS_S497","IllusionGamePCS","Ebbinghaus","B",32,-0.14856,0.6,0.619,0,0.922,"right"
"IllusionGamePCS_S497","IllusionGamePCS","Ebbinghaus","B",33,-0.41515,-0.9,0.895,0,0.468,"right"
"IllusionGamePCS_S497","IllusionGamePCS","Ebbinghaus","B",34,-0.14856,-1.5,1.083,0,0.53,"right"
"IllusionGamePCS_S497","IllusionGamePCS","Ebbinghaus","B",35,0.05,-1.5,0.982,0,0.69,"left"
"IllusionGamePCS_S497","IllusionGamePCS","Ebbinghaus","B",36,0.14856,-1.5,0.688,0,0.688,"left"
"IllusionGamePCS_S497","IllusionGamePCS","Ebbinghaus","B",37,0.05,1.2,1.025,1,0.45,"right"
"IllusionGamePCS_S497","IllusionGamePCS","Ebbinghaus","B",38,0.14856,0.3,0.984,0,0.744,"left"
"IllusionGamePCS_S497","IllusionGamePCS","Ebbinghaus","B",39,-0.14856,-0.6,1.06,0,0.579,"right"
"IllusionGamePCS_S497","IllusionGamePCS","Ebbinghaus","B",40,0.14856,1.5,1.085,1,0.857,"right"
"IllusionGamePCS_S497","IllusionGamePCS","Ebbinghaus","B",41,-0.41515,-0.3,0.729,0,0.55,"right"
"IllusionGamePCS_S497","IllusionGamePCS","Ebbinghaus","B",42,0.41515,0.3,0.66,0,0.889,"left"
"IllusionGamePCS_S497","IllusionGamePCS","Ebbinghaus","B",43,-0.14856,-0.3,0.927,0,0.686,"right"
"IllusionGamePCS_S497","IllusionGamePCS","Ebbinghaus","B",44,0.41515,0.6,0.758,0,0.869,"left"
"IllusionGamePCS_S497","IllusionGamePCS","Ebbinghaus","B",45,-0.41515,1.5,0.692,0,0.562,"right"
"IllusionGamePCS_S497","IllusionGamePCS","Ebbinghaus","B",46,0.41515,-1.5,0.773,0,0.631,"left"
"IllusionGamePCS_S497","IllusionGamePCS","Ebbinghaus","B",47,0.05,0.9,0.919,1,0.734,"right"
"IllusionGamePCS_S497","IllusionGamePCS","Ebbinghaus","B",48,-0.05,-1.5,0.909,0,0.592,"right"
"IllusionGamePCS_S497","IllusionGamePCS","Ebbinghaus","B",49,-0.14856,-0.9,1.044,0,0.558,"right"
"IllusionGamePCS_S497","IllusionGamePCS","Ebbinghaus","B",50,-0.2687,1.2,0.978,0,1.11,"right"
"IllusionGamePCS_S497","IllusionGamePCS","Ebbinghaus","B",51,-0.41515,-1.5,0.769,0,0.574,"right"
"IllusionGamePCS_S497","IllusionGamePCS","Ebbinghaus","B",52,-0.41515,0.3,1.065,0,0.517,"right"
"IllusionGamePCS_S497","IllusionGamePCS","Ebbinghaus","B",53,0.41515,-1.2,0.996,0,0.529,"left"
"IllusionGamePCS_S497","IllusionGamePCS","Ebbinghaus","B",54,-0.2687,-0.6,0.773,0,0.468,"right"
"IllusionGamePCS_S497","IllusionGamePCS","Ebbinghaus","B",55,-0.05,-0.6,1.037,0,0.52,"right"
"IllusionGamePCS_S497","IllusionGamePCS","Ebbinghaus","B",56,-0.14856,-1.2,0.911,0,2.316,"right"
"IllusionGamePCS_S497","IllusionGamePCS","Ebbinghaus","B",57,0.2687,-0.6,0.725,0,0.732,"left"
"IllusionGamePCS_S497","IllusionGamePCS","Ebbinghaus","B",58,-0.2687,0.9,0.658,0,0.696,"right"
"IllusionGamePCS_S497","IllusionGamePCS","Ebbinghaus","B",59,-0.14856,1.2,0.635,1,0.72,"left"
"IllusionGamePCS_S497","IllusionGamePCS","Ebbinghaus","B",60,-0.05,-0.3,0.839,1,1.296,"left"
"IllusionGamePCS_S497","IllusionGamePCS","Ebbinghaus","B",61,0.14856,-0.3,0.622,0,0.645,"left"
"IllusionGamePCS_S497","IllusionGamePCS","Ebbinghaus","B",62,0.2687,-0.9,1.04,0,0.594,"left"
"IllusionGamePCS_S497","IllusionGamePCS","Ebbinghaus","B",63,0.41515,1.2,0.616,0,0.611,"left"
"IllusionGamePCS_S497","IllusionGamePCS","Ebbinghaus","B",64,0.41515,-0.6,0.903,0,0.565,"left"
"IllusionGamePCS_S497","IllusionGamePCS","Ebbinghaus","B",65,0.05,-1.2,1.046,0,0.663,"left"
"IllusionGamePCS_S497","IllusionGamePCS","Ebbinghaus","B",66,0.2687,0.6,1.046,0,0.7,"left"
"IllusionGamePCS_S497","IllusionGamePCS","Ebbinghaus","B",67,0.41515,0.9,0.637,0,0.687,"left"
"IllusionGamePCS_S497","IllusionGamePCS","Ebbinghaus","B",68,0.41515,-0.9,1.043,0,0.63,"left"
"IllusionGamePCS_S497","IllusionGamePCS","Ebbinghaus","B",69,0.41515,-0.3,0.612,0,0.638,"left"
"IllusionGamePCS_S497","IllusionGamePCS","Ebbinghaus","B",70,0.14856,1.2,0.98,1,0.889,"right"
"IllusionGamePCS_S497","IllusionGamePCS","Ebbinghaus","B",71,0.05,1.5,0.917,1,0.682,"right"
"IllusionGamePCS_S497","IllusionGamePCS","Ebbinghaus","B",72,0.41515,1.5,1.05,0,0.586,"left"
"IllusionGamePCS_S497","IllusionGamePCS","Ebbinghaus","B",73,0.14856,-0.6,0.757,0,0.841,"left"
"IllusionGamePCS_S497","IllusionGamePCS","Ebbinghaus","B",74,0.14856,-0.9,1.043,0,0.643,"left"
"IllusionGamePCS_S497","IllusionGamePCS","Ebbinghaus","B",75,-0.14856,0.9,1.067,1,1.443,"left"
"IllusionGamePCS_S497","IllusionGamePCS","Ebbinghaus","B",76,0.2687,1.2,0.635,1,1.005,"right"
"IllusionGamePCS_S497","IllusionGamePCS","Ebbinghaus","B",77,0.2687,0.9,0.879,1,1.256,"right"
"IllusionGamePCS_S497","IllusionGamePCS","Ebbinghaus","B",78,-0.2687,0.6,0.789,0,0.971,"right"
"IllusionGamePCS_S497","IllusionGamePCS","Ebbinghaus","B",79,-0.41515,0.6,1.014,0,0.612,"right"
"IllusionGamePCS_S497","IllusionGamePCS","Ebbinghaus","B",80,-0.14856,1.5,0.762,1,1.26,"left"
"IllusionGamePCS_S497","IllusionGamePCS","VerticalHorizontal","B",1,0.16122,9,1.015,0,1.237,"left"
"IllusionGamePCS_S497","IllusionGamePCS","VerticalHorizontal","B",2,-0.16122,36,0.675,1,1.043,"left"
"IllusionGamePCS_S497","IllusionGamePCS","VerticalHorizontal","B",3,0.24909,-36,1.088,0,0.591,"left"
"IllusionGamePCS_S497","IllusionGamePCS","VerticalHorizontal","B",4,0.08913,27,0.646,0,0.997,"left"
"IllusionGamePCS_S497","IllusionGamePCS","VerticalHorizontal","B",5,0.16122,18,0.764,0,0.866,"left"
"IllusionGamePCS_S497","IllusionGamePCS","VerticalHorizontal","B",6,-0.03,36,0.942,1,1.67,"left"
"IllusionGamePCS_S497","IllusionGamePCS","VerticalHorizontal","B",7,0.08913,9,1.08,0,0.976,"left"
"IllusionGamePCS_S497","IllusionGamePCS","VerticalHorizontal","B",8,0.24909,36,0.815,0,1.053,"left"
"IllusionGamePCS_S497","IllusionGamePCS","VerticalHorizontal","B",9,-0.24909,-45,1.087,0,0.535,"right"
"IllusionGamePCS_S497","IllusionGamePCS","VerticalHorizontal","B",10,0.24909,18,0.799,0,0.928,"left"
"IllusionGamePCS_S497","IllusionGamePCS","VerticalHorizontal","B",11,0.08913,36,0.74,1,1.141,"right"
"IllusionGamePCS_S497","IllusionGamePCS","VerticalHorizontal","B",12,0.16122,-45,0.938,0,0.591,"left"
"IllusionGamePCS_S497","IllusionGamePCS","VerticalHorizontal","B",13,0.08913,-27,1.081,0,1.99,"left"
"IllusionGamePCS_S497","IllusionGamePCS","VerticalHorizontal","B",14,-0.03,-18,0.926,0,1.039,"right"
"IllusionGamePCS_S497","IllusionGamePCS","VerticalHorizontal","B",15,-0.16122,-27,0.79,0,0.701,"right"
"IllusionGamePCS_S497","IllusionGamePCS","VerticalHorizontal","B",16,-0.24909,-27,1.003,0,0.738,"right"
