"","parameter","group","coef","level","inv_metric","mean","step_size","Model"
"11976","z_1[1,611]","Participant","Intercept","IllusionGamePCS_S467",0.04608455,-0.155792794785622,0.007472255,"gam_lnr_muller"
"11977","z_1[1,612]","Participant","Intercept","IllusionGamePCS_S468",0.06203325,-0.709688414452389,0.007472255,"gam_lnr_muller"
"11978","z_1[1,613]","Participant","Intercept","IllusionGamePCS_S469",0.03340945,0.0405033870093733,0.007472255,"gam_lnr_muller"
"11979","z_1[1,614]","Participant","Intercept","IllusionGamePCS_S470",0.04336635,-0.474456575457076,0.007472255,"gam_lnr_muller"
"11980","z_1[1,615]","Participant","Intercept","IllusionGamePCS_S471",0.037133,-0.357848962061755,0.007472255,"gam_lnr_muller"
"11981","z_1[1,616]","Participant","Intercept","IllusionGamePCS_S472",0.04764415,0.262452578803348,0.007472255,"gam_lnr_muller"
"11982","z_1[1,617]","Participant","Intercept","IllusionGamePCS_S473",0.04954955,0.315016679869434,0.007472255,"gam_lnr_muller"
"11983","z_1[1,618]","Participant","Intercept","IllusionGamePCS_S474",0.04144295,0.832504895076209,0.007472255,"gam_lnr_muller"
"11984","z_1[1,619]","Participant","Intercept","IllusionGamePCS_S475",0.05680755,0.0429656085816031,0.007472255,"gam_lnr_muller"
"11985","z_1[1,620]","Participant","Intercept","IllusionGamePCS_S476",0.0389698,1.49506399861398,0.007472255,"gam_lnr_muller"
"11986","z_1[1,621]","Participant","Intercept","IllusionGamePCS_S477",0.05094145,-0.384512032646102,0.007472255,"gam_lnr_muller"
"11987","z_1[1,622]","Participant","Intercept","IllusionGamePCS_S478",0.0289102,-0.980537735885116,0.007472255,"gam_lnr_muller"
"11988","z_1[1,623]","Participant","Intercept","IllusionGamePCS_S479",0.0404505,-0.641952139330089,0.007472255,"gam_lnr_muller"
"11989","z_1[1,624]","Participant","Intercept","IllusionGamePCS_S480",0.07065165,-0.60790222117339,0.007472255,"gam_lnr_muller"
"11990","z_1[1,625]","Participant","Intercept","IllusionGamePCS_S481",0.04242185,-1.077132331957,0.007472255,"gam_lnr_muller"
"11991","z_1[1,626]","Participant","Intercept","IllusionGamePCS_S482",0.0490419,0.267397146743649,0.007472255,"gam_lnr_muller"
"11992","z_1[1,627]","Participant","Intercept","IllusionGamePCS_S483",0.0262779,0.23504690972118,0.007472255,"gam_lnr_muller"
"11993","z_1[1,628]","Participant","Intercept","IllusionGamePCS_S484",0.0465295,-0.449458591026744,0.007472255,"gam_lnr_muller"
"11994","z_1[1,629]","Participant","Intercept","IllusionGamePCS_S485",0.03843125,0.438314811531479,0.007472255,"gam_lnr_muller"
"11995","z_1[1,630]","Participant","Intercept","IllusionGamePCS_S486",0.03188335,0.190700994590067,0.007472255,"gam_lnr_muller"
"11996","z_1[1,631]","Participant","Intercept","IllusionGamePCS_S487",0.0424429,0.778145421824387,0.007472255,"gam_lnr_muller"
"11997","z_1[1,632]","Participant","Intercept","IllusionGamePCS_S488",0.06142665,-0.914919110951554,0.007472255,"gam_lnr_muller"
"11998","z_1[1,633]","Participant","Intercept","IllusionGamePCS_S489",0.0334744,0.879711955254968,0.007472255,"gam_lnr_muller"
"11999","z_1[1,634]","Participant","Intercept","IllusionGamePCS_S490",0.05031455,0.283295512392213,0.007472255,"gam_lnr_muller"
"12000","z_1[1,635]","Participant","Intercept","IllusionGamePCS_S491",0.04144025,-1.07326147990623,0.007472255,"gam_lnr_muller"
"12001","z_1[1,636]","Participant","Intercept","IllusionGamePCS_S492",0.03373385,-1.65206244908662,0.007472255,"gam_lnr_muller"
"12002","z_1[1,637]","Participant","Intercept","IllusionGamePCS_S493",0.03122015,0.589917532552187,0.007472255,"gam_lnr_muller"
"12003","z_1[1,638]","Participant","Intercept","IllusionGamePCS_S494",0.0503437,0.607413966905886,0.007472255,"gam_lnr_muller"
"12004","z_1[1,639]","Participant","Intercept","IllusionGamePCS_S495",0.04387915,0.137739492478516,0.007472255,"gam_lnr_muller"
"12005","z_1[1,640]","Participant","Intercept","IllusionGamePCS_S496",0.08512495,0.269557801584593,0.007472255,"gam_lnr_muller"
"12006","z_1[1,641]","Participant","Intercept","IllusionGamePCS_S497",0.0488173,-1.20128867605532,0.007472255,"gam_lnr_muller"
"12007","z_1[1,642]","Participant","Intercept","IllusionGamePCS_S498",0.0398847,0.435021406631217,0.007472255,"gam_lnr_muller"
"12008","z_1[1,643]","Participant","Intercept","IllusionGamePCS_S499",0.0328553,0.126324900784435,0.007472255,"gam_lnr_muller"
"12009","z_1[1,644]","Participant","Intercept","IllusionGamePCS_S500",0.04624285,-1.13563730057603,0.007472255,"gam_lnr_muller"
"12010","z_1[1,645]","Participant","Intercept","IllusionGameReliability_S001",0.0560968,-0.301727729063082,0.007472255,"gam_lnr_muller"
"12011","z_1[1,646]","Participant","Intercept","IllusionGameReliability_S002",0.04845515,-0.421784520052785,0.007472255,"gam_lnr_muller"
"12012","z_1[1,647]","Participant","Intercept","IllusionGameReliability_S003",0.05651025,-0.631127892263436,0.007472255,"gam_lnr_muller"
"12013","z_1[1,648]","Participant","Intercept","IllusionGameReliability_S004",0.0652468,-1.10092098289192,0.007472255,"gam_lnr_muller"
"12014","z_1[1,649]","Participant","Intercept","IllusionGameReliability_S005",0.0540398,-0.169151820859174,0.007472255,"gam_lnr_muller"
"12015","z_1[1,650]","Participant","Intercept","IllusionGameReliability_S006",0.04834335,1.55939177389091,0.007472255,"gam_lnr_muller"
"12016","z_1[1,651]","Participant","Intercept","IllusionGameReliability_S007",0.08483405,0.608727646055847,0.007472255,"gam_lnr_muller"
"12017","z_1[1,652]","Participant","Intercept","IllusionGameReliability_S008",0.2655945,-0.400857801430193,0.007472255,"gam_lnr_muller"
"12018","z_1[1,653]","Participant","Intercept","IllusionGameReliability_S009",0.06100115,0.915562585584415,0.007472255,"gam_lnr_muller"
"12019","z_1[1,654]","Participant","Intercept","IllusionGameReliability_S010",0.0647201,-0.170480602165935,0.007472255,"gam_lnr_muller"
"12020","z_1[1,655]","Participant","Intercept","IllusionGameReliability_S011",0.0543142,-0.577546626525071,0.007472255,"gam_lnr_muller"
"12021","z_1[1,656]","Participant","Intercept","IllusionGameReliability_S012",0.0488983,-1.57450948911886,0.007472255,"gam_lnr_muller"
"12022","z_1[1,657]","Participant","Intercept","IllusionGameReliability_S013",0.03787925,0.717650237707859,0.007472255,"gam_lnr_muller"
"12023","z_1[1,658]","Participant","Intercept","IllusionGameReliability_S014",0.0416711,0.928965669732709,0.007472255,"gam_lnr_muller"
"12024","z_1[1,659]","Participant","Intercept","IllusionGameReliability_S015",0.05751295,1.25313481159814,0.007472255,"gam_lnr_muller"
"12025","z_1[1,660]","Participant","Intercept","IllusionGameReliability_S016",0.06044545,1.64448696111001,0.007472255,"gam_lnr_muller"
"12026","z_1[1,661]","Participant","Intercept","IllusionGameReliability_S017",0.0427912,0.418949199502246,0.007472255,"gam_lnr_muller"
"12027","z_1[1,662]","Participant","Intercept","IllusionGameReliability_S018",0.0540592,-0.393923844201537,0.007472255,"gam_lnr_muller"
"12028","z_1[1,663]","Participant","Intercept","IllusionGameReliability_S019",0.135993,1.02968668356281,0.007472255,"gam_lnr_muller"
"12029","z_1[1,664]","Participant","Intercept","IllusionGameReliability_S020",0.07450275,0.274627365404967,0.007472255,"gam_lnr_muller"
"12030","z_1[1,665]","Participant","Intercept","IllusionGameReliability_S021",0.0399534,1.25077423301156,0.007472255,"gam_lnr_muller"
"12031","z_1[1,666]","Participant","Intercept","IllusionGameReliability_S022",0.0437476,1.83756528769604,0.007472255,"gam_lnr_muller"
"12032","z_1[1,667]","Participant","Intercept","IllusionGameReliability_S023",0.07635775,0.123625032760101,0.007472255,"gam_lnr_muller"
"12033","z_1[1,668]","Participant","Intercept","IllusionGameReliability_S024",0.04855135,-0.0348692058470703,0.007472255,"gam_lnr_muller"
"12034","z_1[1,669]","Participant","Intercept","IllusionGameReliability_S025",0.0545364,0.491729351912552,0.007472255,"gam_lnr_muller"
"12035","z_1[1,670]","Participant","Intercept","IllusionGameReliability_S026",0.0477696,-0.322451235549763,0.007472255,"gam_lnr_muller"
"12036","z_1[1,671]","Participant","Intercept","IllusionGameReliability_S027",0.05978295,-0.0878137571236089,0.007472255,"gam_lnr_muller"
"12037","z_1[1,672]","Participant","Intercept","IllusionGameReliability_S028",0.05724975,0.147759160423619,0.007472255,"gam_lnr_muller"
"12038","z_1[1,673]","Participant","Intercept","IllusionGameReliability_S029",0.0756138,-0.225652220054576,0.007472255,"gam_lnr_muller"
"12039","z_1[1,674]","Participant","Intercept","IllusionGameReliability_S030",0.05818505,0.877811648890815,0.007472255,"gam_lnr_muller"
"12040","z_1[1,675]","Participant","Intercept","IllusionGameReliability_S031",0.04901275,0.0924056970270981,0.007472255,"gam_lnr_muller"
"12041","z_1[1,676]","Participant","Intercept","IllusionGameReliability_S032",0.05819825,1.42895490719098,0.007472255,"gam_lnr_muller"
"12042","z_1[1,677]","Participant","Intercept","IllusionGameReliability_S033",0.04551595,0.456479008213623,0.007472255,"gam_lnr_muller"
"12043","z_1[1,678]","Participant","Intercept","IllusionGameReliability_S034",0.0583502,-0.371872295549115,0.007472255,"gam_lnr_muller"
"12044","z_1[1,679]","Participant","Intercept","IllusionGameReliability_S035",0.08262145,2.09762509002597,0.007472255,"gam_lnr_muller"
"12045","z_1[1,680]","Participant","Intercept","IllusionGameReliability_S036",0.07483695,-0.749184306510318,0.007472255,"gam_lnr_muller"
"12046","z_1[1,681]","Participant","Intercept","IllusionGameReliability_S037",0.06219755,-0.756954774360127,0.007472255,"gam_lnr_muller"
"12047","z_1[1,682]","Participant","Intercept","IllusionGameReliability_S038",0.04801815,1.00641091970149,0.007472255,"gam_lnr_muller"
"12048","z_1[1,683]","Participant","Intercept","IllusionGameReliability_S039",0.05510705,1.43554916611174,0.007472255,"gam_lnr_muller"
"12049","z_1[1,684]","Participant","Intercept","IllusionGameReliability_S040",0.04749925,-0.50632210734602,0.007472255,"gam_lnr_muller"
"12050","z_1[1,685]","Participant","Intercept","IllusionGameReliability_S041",0.0397487,0.565474234129294,0.007472255,"gam_lnr_muller"
"12051","z_1[1,686]","Participant","Intercept","IllusionGameReliability_S042",0.0587764,0.515705856459653,0.007472255,"gam_lnr_muller"
"12052","z_1[1,687]","Participant","Intercept","IllusionGameReliability_S043",0.0478818,0.150573352638946,0.007472255,"gam_lnr_muller"
"12053","z_1[1,688]","Participant","Intercept","IllusionGameReliability_S044",0.05827925,0.891976845886045,0.007472255,"gam_lnr_muller"
"12054","z_1[1,689]","Participant","Intercept","IllusionGameReliability_S045",0.09009545,0.807137383120649,0.007472255,"gam_lnr_muller"
"12055","z_1[1,690]","Participant","Intercept","IllusionGameReliability_S046",0.108449,1.55092445349696,0.007472255,"gam_lnr_muller"
"12056","z_1[1,691]","Participant","Intercept","IllusionGameReliability_S047",0.06176295,-0.0808015370099297,0.007472255,"gam_lnr_muller"
"12057","z_1[1,692]","Participant","Intercept","IllusionGameReliability_S048",0.0457333,1.76741766803664,0.007472255,"gam_lnr_muller"
"12058","z_1[1,693]","Participant","Intercept","IllusionGameReliability_S049",0.06336165,-0.403772840498819,0.007472255,"gam_lnr_muller"
"12059","z_1[1,694]","Participant","Intercept","IllusionGameReliability_S050",0.0484779,-1.09338150117884,0.007472255,"gam_lnr_muller"
"12060","z_1[1,695]","Participant","Intercept","IllusionGameReliability_S051",0.0367584,-0.3876218043756,0.007472255,"gam_lnr_muller"
"12061","z_1[1,696]","Participant","Intercept","IllusionGameReliability_S052",0.04618695,1.17808913985944,0.007472255,"gam_lnr_muller"
"12062","z_1[1,697]","Participant","Intercept","IllusionGameReliability_S053",0.067589,2.03826442385928,0.007472255,"gam_lnr_muller"
"12063","z_1[1,698]","Participant","Intercept","IllusionGameReliability_S054",0.0411475,0.746909887583359,0.007472255,"gam_lnr_muller"
"12064","z_1[1,699]","Participant","Intercept","IllusionGameReliability_S055",0.06911915,-0.347834467191853,0.007472255,"gam_lnr_muller"
"12065","z_1[1,700]","Participant","Intercept","IllusionGameReliability_S056",0.0410408,0.291685252409545,0.007472255,"gam_lnr_muller"
"12066","z_1[1,701]","Participant","Intercept","IllusionGameReliability_S057",0.04208985,0.376091104089483,0.007472255,"gam_lnr_muller"
"12067","z_1[1,702]","Participant","Intercept","IllusionGameReliability_S058",0.0472395,1.09844989312849,0.007472255,"gam_lnr_muller"
"12068","z_1[1,703]","Participant","Intercept","IllusionGameReliability_S059",0.04221315,1.33147210460819,0.007472255,"gam_lnr_muller"
"12069","z_1[1,704]","Participant","Intercept","IllusionGameReliability_S060",0.06634815,-0.941701755317649,0.007472255,"gam_lnr_muller"
"12070","z_1[1,705]","Participant","Intercept","IllusionGameReliability_S061",0.0751994,-0.67143964662799,0.007472255,"gam_lnr_muller"
"12071","z_1[1,706]","Participant","Intercept","IllusionGameReliability_S062",0.0363445,0.661892748835462,0.007472255,"gam_lnr_muller"
"12072","z_1[1,707]","Participant","Intercept","IllusionGameReliability_S063",0.0639297,-0.577900531245257,0.007472255,"gam_lnr_muller"
"12073","z_1[1,708]","Participant","Intercept","IllusionGameReliability_S064",0.0866401,0.38301252041442,0.007472255,"gam_lnr_muller"
"12074","z_1[1,709]","Participant","Intercept","IllusionGameReliability_S065",0.0706249,0.581609055241555,0.007472255,"gam_lnr_muller"
"12075","z_1[1,710]","Participant","Intercept","IllusionGameReliability_S066",0.06199435,-0.467303208841093,0.007472255,"gam_lnr_muller"
"12076","z_1[1,711]","Participant","Intercept","IllusionGameReliability_S067",0.0452269,0.846522477692238,0.007472255,"gam_lnr_muller"
"12077","z_1[1,712]","Participant","Intercept","IllusionGameReliability_S068",0.0737816,-1.0283927582598,0.007472255,"gam_lnr_muller"
"12078","z_1[1,713]","Participant","Intercept","IllusionGameReliability_S069",0.05448295,-0.223295558936881,0.007472255,"gam_lnr_muller"
"12079","z_1[1,714]","Participant","Intercept","IllusionGameReliability_S070",0.1114943,-2.09348337640946,0.007472255,"gam_lnr_muller"
"12080","z_1[1,715]","Participant","Intercept","IllusionGameReliability_S071",0.03816415,-0.255258332158498,0.007472255,"gam_lnr_muller"
"12081","z_1[1,716]","Participant","Intercept","IllusionGameReliability_S072",0.08716565,-0.445889779291921,0.007472255,"gam_lnr_muller"
"12082","z_1[1,717]","Participant","Intercept","IllusionGameReliability_S073",0.04140895,0.0545981511371861,0.007472255,"gam_lnr_muller"
"12083","z_1[1,718]","Participant","Intercept","IllusionGameReliability_S074",0.05004755,0.496093478735776,0.007472255,"gam_lnr_muller"
"12084","z_1[1,719]","Participant","Intercept","IllusionGameReliability_S075",0.08132155,-0.850473763111442,0.007472255,"gam_lnr_muller"
"12085","z_1[1,720]","Participant","Intercept","IllusionGameReliability_S076",0.0364425,0.844249369010561,0.007472255,"gam_lnr_muller"
"12086","z_1[1,721]","Participant","Intercept","IllusionGameReliability_S077",0.06497015,1.04288061834184,0.007472255,"gam_lnr_muller"
"12087","z_1[1,722]","Participant","Intercept","IllusionGameReliability_S078",0.03796275,-1.07593123990063,0.007472255,"gam_lnr_muller"
"12088","z_1[1,723]","Participant","Intercept","IllusionGameReliability_S079",0.05373425,1.44096063369038,0.007472255,"gam_lnr_muller"
"12089","z_1[1,724]","Participant","Intercept","IllusionGameReliability_S080",0.04935605,1.55124112043956,0.007472255,"gam_lnr_muller"
"12090","z_1[1,725]","Participant","Intercept","IllusionGameReliability_S081",0.04907085,0.605508879444605,0.007472255,"gam_lnr_muller"
"12091","z_1[1,726]","Participant","Intercept","IllusionGameReliability_S082",0.04591395,2.05776972138213,0.007472255,"gam_lnr_muller"
"12092","z_1[1,727]","Participant","Intercept","IllusionGameReliability_S083",0.0473943,1.16002894510257,0.007472255,"gam_lnr_muller"
"12093","z_1[1,728]","Participant","Intercept","IllusionGameReliability_S084",0.0566126,-0.163675979173917,0.007472255,"gam_lnr_muller"
"12094","z_1[1,729]","Participant","Intercept","IllusionGameReliability_S085",0.04747575,-0.217596322255725,0.007472255,"gam_lnr_muller"
"12095","z_1[1,730]","Participant","Intercept","IllusionGameReliability_S086",0.05317405,-0.102978378723296,0.007472255,"gam_lnr_muller"
"12096","z_1[1,731]","Participant","Intercept","IllusionGameReliability_S087",0.0488865,0.470400938238415,0.007472255,"gam_lnr_muller"
"12097","z_1[1,732]","Participant","Intercept","IllusionGameReliability_S088",0.0673208,-0.517605108367759,0.007472255,"gam_lnr_muller"
"12098","z_1[1,733]","Participant","Intercept","IllusionGameReliability_S089",0.0782387,-0.511671497892668,0.007472255,"gam_lnr_muller"
"12099","z_1[1,734]","Participant","Intercept","IllusionGameReliability_S090",0.0344804,-0.140112885968807,0.007472255,"gam_lnr_muller"
"12100","z_1[1,735]","Participant","Intercept","IllusionGameReliability_S091",0.07886205,0.556916805716678,0.007472255,"gam_lnr_muller"
"12101","z_1[1,736]","Participant","Intercept","IllusionGameReliability_S092",0.09447825,-1.64846978221765,0.007472255,"gam_lnr_muller"
"12102","z_1[1,737]","Participant","Intercept","IllusionGameReliability_S093",0.03898185,1.44718532251878,0.007472255,"gam_lnr_muller"
"12103","z_1[1,738]","Participant","Intercept","IllusionGameReliability_S094",0.0493408,0.945760981183084,0.007472255,"gam_lnr_muller"
"12104","z_1[1,739]","Participant","Intercept","IllusionGameReliability_S095",0.04802695,-2.92504443559592,0.007472255,"gam_lnr_muller"
"12105","z_1[1,740]","Participant","Intercept","IllusionGameReliability_S096",0.04856845,1.21291409172757,0.007472255,"gam_lnr_muller"
"12106","z_1[1,741]","Participant","Intercept","IllusionGameReliability_S097",0.04532025,0.346767448587482,0.007472255,"gam_lnr_muller"
"12107","z_1[1,742]","Participant","Intercept","IllusionGameReliability_S098",0.0619652,-0.285360109705085,0.007472255,"gam_lnr_muller"
"12108","z_1[1,743]","Participant","Intercept","IllusionGameReliability_S099",0.0717942,1.33773849088945,0.007472255,"gam_lnr_muller"
"12109","z_1[1,744]","Participant","Intercept","IllusionGameReliability_S100",0.05118865,0.521074630971609,0.007472255,"gam_lnr_muller"
"12110","z_1[1,745]","Participant","Intercept","IllusionGameReliability_S101",0.07074045,2.44888439637862,0.007472255,"gam_lnr_muller"
"12111","z_1[1,746]","Participant","Intercept","IllusionGameReliability_S102",0.08224505,2.52260381048035,0.007472255,"gam_lnr_muller"
"12112","z_1[1,747]","Participant","Intercept","IllusionGameReliability_S103",0.0475514,1.02603497284456,0.007472255,"gam_lnr_muller"
"12113","z_1[1,748]","Participant","Intercept","IllusionGameReliability_S104",0.0555257,0.483619253783139,0.007472255,"gam_lnr_muller"
"12114","z_1[1,749]","Participant","Intercept","IllusionGameReliability_S105",0.0541585,1.38878691155296,0.007472255,"gam_lnr_muller"
"12115","z_1[1,750]","Participant","Intercept","IllusionGameReliability_S106",0.04102435,0.695028866566066,0.007472255,"gam_lnr_muller"
"12116","z_1[1,751]","Participant","Intercept","IllusionGameReliability_S107",0.0735839,-0.46143290974111,0.007472255,"gam_lnr_muller"
"12117","z_1[1,752]","Participant","Intercept","IllusionGameReliability_S108",0.087601,0.0212556747796031,0.007472255,"gam_lnr_muller"
"12118","z_1[1,753]","Participant","Intercept","IllusionGameReliability_S109",0.05548375,0.10366129648703,0.007472255,"gam_lnr_muller"
"12119","z_1[1,754]","Participant","Intercept","IllusionGameReliability_S110",0.0810971,-2.6551705315916,0.007472255,"gam_lnr_muller"
"12120","z_1[1,755]","Participant","Intercept","IllusionGameReliability_S111",0.05632305,-0.972710956209011,0.007472255,"gam_lnr_muller"
"12121","z_1[1,756]","Participant","Intercept","IllusionGameReliability_S112",0.0504811,1.45745098300917,0.007472255,"gam_lnr_muller"
"12122","z_1[1,757]","Participant","Intercept","IllusionGameReliability_S113",0.0498513,0.252984201057045,0.007472255,"gam_lnr_muller"
"12123","z_1[1,758]","Participant","Intercept","IllusionGameReliability_S114",0.0495489,1.3042694906273,0.007472255,"gam_lnr_muller"
"12124","z_1[1,759]","Participant","Intercept","IllusionGameReliability_S115",0.0907698,0.523060159944712,0.007472255,"gam_lnr_muller"
"12125","z_1[1,760]","Participant","Intercept","IllusionGameReliability_S116",0.08550045,0.23806001410784,0.007472255,"gam_lnr_muller"
"12126","z_1[1,761]","Participant","Intercept","IllusionGameReliability_S117",0.0490049,1.18615794446175,0.007472255,"gam_lnr_muller"
"12127","z_1[1,762]","Participant","Intercept","IllusionGameReliability_S118",0.0764238,-0.868078757902499,0.007472255,"gam_lnr_muller"
"12128","z_1[1,763]","Participant","Intercept","IllusionGameReliability_S119",0.0474584,-3.45238084905981,0.007472255,"gam_lnr_muller"
"12129","z_1[1,764]","Participant","Intercept","IllusionGameReliability_S120",0.0518644,0.276573365493722,0.007472255,"gam_lnr_muller"
"12130","z_1[1,765]","Participant","Intercept","IllusionGameReliability_S121",0.0438153,1.44687510692411,0.007472255,"gam_lnr_muller"
"12131","z_1[1,766]","Participant","Intercept","IllusionGameReliability_S122",0.0698626,1.13204544900343,0.007472255,"gam_lnr_muller"
"12132","z_1[1,767]","Participant","Intercept","IllusionGameReliability_S123",0.045824,-0.742235126943211,0.007472255,"gam_lnr_muller"
"12133","z_1[1,768]","Participant","Intercept","IllusionGameReliability_S124",0.04193045,-0.432880998906542,0.007472255,"gam_lnr_muller"
"12134","z_1[1,769]","Participant","Intercept","IllusionGameReliability_S125",0.0426561,1.2110152533303,0.007472255,"gam_lnr_muller"
"12135","z_1[1,770]","Participant","Intercept","IllusionGameReliability_S126",0.0536113,0.505184762283666,0.007472255,"gam_lnr_muller"
"12136","z_1[1,771]","Participant","Intercept","IllusionGameReliability_S127",0.06126855,-0.803647183337468,0.007472255,"gam_lnr_muller"
"12137","z_1[1,772]","Participant","Intercept","IllusionGameReliability_S128",0.05518545,1.62061916898045,0.007472255,"gam_lnr_muller"
"12138","z_1[1,773]","Participant","Intercept","IllusionGameReliability_S129",0.04511455,0.59774036879105,0.007472255,"gam_lnr_muller"
"12139","z_1[1,774]","Participant","Intercept","IllusionGameReliability_S130",0.0669813,1.00387049520178,0.007472255,"gam_lnr_muller"
"12140","z_1[1,775]","Participant","Intercept","IllusionGameReliability_S131",0.03493485,1.02839675678874,0.007472255,"gam_lnr_muller"
"12141","z_1[1,776]","Participant","Intercept","IllusionGameReliability_S132",0.05652345,1.48451247503155,0.007472255,"gam_lnr_muller"
"12142","z_1[1,777]","Participant","Intercept","IllusionGameReliability_S133",0.0683057,0.899519622653804,0.007472255,"gam_lnr_muller"
"12143","z_1[1,778]","Participant","Intercept","IllusionGameReliability_S134",0.0604959,1.09876379117479,0.007472255,"gam_lnr_muller"
"12144","z_1[1,779]","Participant","Intercept","IllusionGameReliability_S135",0.0545624,0.303920068496002,0.007472255,"gam_lnr_muller"
"12145","z_1[1,780]","Participant","Intercept","IllusionGameReliability_S136",0.042658,1.58786925259393,0.007472255,"gam_lnr_muller"
"12146","z_1[1,781]","Participant","Intercept","IllusionGameReliability_S137",0.0404084,0.135585950432953,0.007472255,"gam_lnr_muller"
"12147","z_1[1,782]","Participant","Intercept","IllusionGameReliability_S138",0.04917955,-0.444902512774351,0.007472255,"gam_lnr_muller"
"12148","z_1[1,783]","Participant","Intercept","IllusionGameReliability_S139",0.1177956,0.933738561453213,0.007472255,"gam_lnr_muller"
"12149","z_1[1,784]","Participant","Intercept","IllusionGameReliability_S140",0.06184155,-0.183043921376898,0.007472255,"gam_lnr_muller"
"12150","z_1[1,785]","Participant","Intercept","IllusionGameReliability_S141",0.04060135,0.684175295978045,0.007472255,"gam_lnr_muller"
"12151","z_1[1,786]","Participant","Intercept","IllusionGameReliability_S142",0.04892145,2.04685922131379,0.007472255,"gam_lnr_muller"
"12152","z_1[1,787]","Participant","Intercept","IllusionGameReliability_S143",0.0769784,-0.78224474257047,0.007472255,"gam_lnr_muller"
"12153","z_1[1,788]","Participant","Intercept","IllusionGameReliability_S144",0.0651799,-0.343706974173911,0.007472255,"gam_lnr_muller"
"12154","z_1[1,789]","Participant","Intercept","IllusionGameReliability_S145",0.04149125,1.7556464060118,0.007472255,"gam_lnr_muller"
"12155","z_1[1,790]","Participant","Intercept","IllusionGameReliability_S146",0.04575035,0.462499524329995,0.007472255,"gam_lnr_muller"
"12156","z_1[1,791]","Participant","Intercept","IllusionGameReliability_S147",0.06710485,-0.893565807102105,0.007472255,"gam_lnr_muller"
"12157","z_1[1,792]","Participant","Intercept","IllusionGameReliability_S148",0.069689,0.35501254104259,0.007472255,"gam_lnr_muller"
"12158","z_1[1,793]","Participant","Intercept","IllusionGameReliability_S149",0.06477475,1.22789917669814,0.007472255,"gam_lnr_muller"
"12159","z_1[1,794]","Participant","Intercept","IllusionGameReliability_S150",0.0409058,-2.23951609432792,0.007472255,"gam_lnr_muller"
"12160","z_1[1,795]","Participant","Intercept","IllusionGameReliability_S151",0.04722605,1.7560539101734,0.007472255,"gam_lnr_muller"
"12161","z_1[1,796]","Participant","Intercept","IllusionGameReliability_S152",0.07755915,0.17022494668506,0.007472255,"gam_lnr_muller"
"12162","z_1[1,797]","Participant","Intercept","IllusionGameReliability_S153",0.0623339,-0.245388832423075,0.007472255,"gam_lnr_muller"
"12163","z_1[1,798]","Participant","Intercept","IllusionGameReliability_S154",0.03265335,0.951328485885622,0.007472255,"gam_lnr_muller"
"12164","z_1[1,799]","Participant","Intercept","IllusionGameReliability_S155",0.0608793,0.733687398780335,0.007472255,"gam_lnr_muller"
"12165","z_1[1,800]","Participant","Intercept","IllusionGameReliability_S156",0.02979755,0.523039518517799,0.007472255,"gam_lnr_muller"
"12166","z_1[1,801]","Participant","Intercept","IllusionGameReliability_S157",0.0702594,0.615391815416779,0.007472255,"gam_lnr_muller"
"12167","z_1[1,802]","Participant","Intercept","IllusionGameReliability_S158",0.0422553,1.42551645665839,0.007472255,"gam_lnr_muller"
"12168","z_1[1,803]","Participant","Intercept","IllusionGameReliability_S159",0.0733717,0.928068931970746,0.007472255,"gam_lnr_muller"
"12169","z_1[1,804]","Participant","Intercept","IllusionGameReliability_S160",0.0613546,1.20958446954737,0.007472255,"gam_lnr_muller"
"12170","z_1[1,805]","Participant","Intercept","IllusionGameReliability_S161",0.03928335,1.23369872211239,0.007472255,"gam_lnr_muller"
"12171","z_1[1,806]","Participant","Intercept","IllusionGameReliability_S162",0.0354843,1.88584753015939,0.007472255,"gam_lnr_muller"
"12172","z_1[1,807]","Participant","Intercept","IllusionGameReliability_S163",0.0482801,0.56720236747361,0.007472255,"gam_lnr_muller"
"12173","z_1[1,808]","Participant","Intercept","IllusionGameReliability_S164",0.05830675,1.55075998522039,0.007472255,"gam_lnr_muller"
"12174","z_1[1,809]","Participant","Intercept","IllusionGameReliability_S165",0.0737563,-0.431917108110108,0.007472255,"gam_lnr_muller"
"12175","z_1[1,810]","Participant","Intercept","IllusionGameReliability_S166",0.03788535,1.30430545536642,0.007472255,"gam_lnr_muller"
"12176","z_1[1,811]","Participant","Intercept","IllusionGameReliability_S167",0.0531318,0.146597895179681,0.007472255,"gam_lnr_muller"
"12177","z_1[1,812]","Participant","Intercept","IllusionGameReliability_S168",0.03913265,0.498340372095813,0.007472255,"gam_lnr_muller"
"12178","z_1[1,813]","Participant","Intercept","IllusionGameReliability_S169",0.0573923,-2.77900256665883,0.007472255,"gam_lnr_muller"
"12179","z_1[1,814]","Participant","Intercept","IllusionGameReliability_S170",0.0749168,0.281258600052606,0.007472255,"gam_lnr_muller"
"12180","z_1[1,815]","Participant","Intercept","IllusionGameReliability_S171",0.0583115,-1.31418485187429,0.007472255,"gam_lnr_muller"
"12181","z_1[1,816]","Participant","Intercept","IllusionGameReliability_S172",0.06058385,1.29732049388585,0.007472255,"gam_lnr_muller"
"12182","z_1[1,817]","Participant","Intercept","IllusionGameReliability_S173",0.06366595,-0.0132910287278541,0.007472255,"gam_lnr_muller"
